date,avg_daily_gas_used,distinct_block_number,distinct_miner,avg_block_size,avg_transacion_count,btc_price,btc_volume,eth_price,eth_volume,10_year_real_interest_rate,1_year_real_interest_rate,daily_gas_used_var
2021-08-06,15475710.36,6451,43,73362.35266,187.8811037,42816.5,38226483046,2890.94165,26528577879,-0.26101879,-3.20561303,115283548944502.75
2021-08-07,15502068.91,6549,46,69407.69812,182.9948084,44555.800781,40030862141,3157.23877,33081467129,-0.26101879,-3.20561303,116723327693936.9
2021-08-08,15473410.58,6496,50,72062.30773,182.3088054,43798.117188,36302664750,3013.732666,28433638008,-0.26101879,-3.20561303,117477513080688.61
2021-08-09,15474040.04,6505,48,74105.1342,187.3318985,46365.402344,38734079049,3167.856201,31983260936,-0.26101879,-3.20561303,111275697772963.23
2021-08-10,15482318.83,6507,47,77706.66037,186.3053635,45585.03125,33546019517,3141.691162,27605221710,-0.26101879,-3.20561303,115541318981620.25
2021-08-11,15471402.91,6401,47,74202.64318,192.846274,45593.636719,34319709073,3164.245117,26729035052,-0.26101879,-3.20561303,111126277286070.95
2021-08-12,15455957.89,6510,44,72469.66697,183.6072197,44428.289063,33723620826,3043.414307,25403699845,-0.26101879,-3.20561303,110696398023013.67
2021-08-13,15467603.8,6474,46,78084.39496,184.901143,47793.320313,31744259539,3322.21167,23868866254,-0.26101879,-3.20561303,111315657168869.05
2021-08-14,15465007.37,6500,48,78111.65123,178.4526154,47096.945313,31211354442,3265.443359,19860862133,-0.26101879,-3.20561303,114300065043115.11
2021-08-15,15479647.06,6420,48,74784.59065,175.279595,47047.003906,30988958446,3310.50415,22166205051,-0.26101879,-3.20561303,113469207127681.08
2021-08-16,15453207.21,6500,51,71481.68769,192.9181538,46004.484375,32776876610,3156.509521,23080039949,-0.26101879,-3.20561303,110963640431104.2
2021-08-17,15451322.94,6516,49,72395.18554,192.167434,44695.359375,33451362600,3014.845947,25509056745,-0.26101879,-3.20561303,109267625463240.84
2021-08-18,15448033.8,6399,49,68426.34537,187.7705892,44801.1875,32194123075,3020.089844,21539248425,-0.26101879,-3.20561303,107940390238963.97
2021-08-19,15431036.99,6565,48,68754.23839,191.2342727,46717.578125,37204312299,3182.702148,19546290360,-0.26101879,-3.20561303,105850780366486.28
2021-08-20,15473001.86,6459,44,67678.84022,195.0849977,49339.175781,34706867452,3286.935303,20885619828,-0.26101879,-3.20561303,111294834767471.48
2021-08-21,15511762.25,6431,46,71427.68263,184.537086,48905.492188,40585205312,3226.083984,18113977628,-0.26101879,-3.20561303,113837301891524.16
2021-08-22,15501043.63,6521,46,78148.8422,181.5508358,49321.652344,25370975378,3242.115479,15983278460,-0.26101879,-3.20561303,115042361009139.19
2021-08-23,15492001.91,6409,48,80990.53893,194.3554377,49546.148438,34305053719,3319.257324,20511110509,-0.26101879,-3.20561303,107384770613036.58
2021-08-24,15461334.48,6509,47,91843.77631,191.5887233,47706.117188,35361168834,3172.456299,20131028906,-0.26101879,-3.20561303,105669054751343.73
2021-08-25,15446098.71,6439,44,85143.6515,184.0006212,48960.789063,32646349931,3224.915283,18902728235,-0.26101879,-3.20561303,106713141163007.52
2021-08-26,15443876.86,6504,49,84562.64084,180.6677429,46942.21875,32666549568,3100.325439,17405668117,-0.26101879,-3.20561303,104558652632408.2
2021-08-27,15473780.41,6431,47,82066.29902,174.0121288,49058.667969,34511076995,3270.60083,18489602004,-0.26101879,-3.20561303,107118246779262.19
2021-08-28,15400742.88,6460,45,83726.05201,175.1890093,48902.402344,28568103401,3244.40332,13709633698,-0.26101879,-3.20561303,105948363220800.12
2021-08-29,15455142.87,6489,46,84515.89105,176.7837879,48829.832031,25889650240,3227.002686,13296586731,-0.26101879,-3.20561303,107528381502373.56
2021-08-30,15440393.93,6472,45,86918.12902,185.2584981,47054.984375,31847007016,3224.374268,19306924485,-0.26101879,-3.20561303,105333480189070.34
2021-08-31,15456822.88,6443,44,81212.41844,187.2286202,47166.6875,34730363427,3433.732666,27280502987,-0.26101879,-3.20561303,107885019908574.02
2021-09-01,15437179.9,6455,43,77894.39272,189.7914795,48847.027344,39139399125,3834.828125,30070890104,-0.19473087,-3.47182721,105449601239499.78
2021-09-02,15437935.61,6541,44,73326.21801,192.8234215,49327.722656,39508070319,3790.98999,24387397330,-0.19473087,-3.47182721,105456667422945.31
2021-09-03,15445228.4,6466,41,71968.51392,185.3969997,50025.375,43206179619,3940.614746,26207765094,-0.19473087,-3.47182721,105880172405435.22
2021-09-04,15476364.68,6429,43,74381.49168,184.9564473,49944.625,37471327794,3887.828369,20806963328,-0.19473087,-3.47182721,114983716907631.66
2021-09-05,15486846.1,6529,42,72251.1331,174.0644815,51753.410156,30322676319,3952.133545,18371468576,-0.19473087,-3.47182721,118230395692364.84
2021-09-06,15445777.13,6459,44,73325.06208,186.7925375,52633.535156,38884105426,3928.379395,18674691198,-0.19473087,-3.47182721,106221465402555.16
2021-09-07,15434118.82,6417,40,76559.36559,203.8446314,46811.128906,65210059683,3426.394287,39131346397,-0.19473087,-3.47182721,102307563025860.45
2021-09-08,15431229.42,6495,42,67791.95104,181.4394149,46091.390625,49007762488,3497.315186,31738430771,-0.19473087,-3.47182721,103418646591749.05
2021-09-09,15444308.95,6466,39,72831.36607,188.656047,46391.421875,38672657013,3427.340088,24118055831,-0.19473087,-3.47182721,106754885629103.75
2021-09-10,15431128.96,6459,42,72270.28673,192.7087784,44883.910156,39154666597,3211.505859,22355974097,-0.19473087,-3.47182721,104520210490988.66
2021-09-11,15452286.36,6396,43,76405.59897,195.3467792,45201.457031,34499835245,3270.278076,18627122934,-0.19473087,-3.47182721,108360309409348.4
2021-09-12,15461059.62,6538,44,80368.72729,185.2750076,46063.269531,27881980161,3410.134521,16810411424,-0.19473087,-3.47182721,110605817673479.06
2021-09-13,15452040.64,6412,45,76076.5719,197.6748284,44963.074219,40969943253,3285.511719,22721552948,-0.19473087,-3.47182721,107120562058014.11
2021-09-14,15445328.34,6461,39,78371.60393,190.564928,47092.492188,38652152880,3429.169678,19125420848,-0.19473087,-3.47182721,106449461774071.56
2021-09-15,15448562.19,6454,40,77512.04245,187.1072203,48176.347656,30484496466,3615.282715,17548551804,-0.19473087,-3.47182721,107060875355083.77
2021-09-16,15430014.93,6492,38,84901.41898,188.594886,47783.359375,31764293754,3571.294922,20093903064,-0.19473087,-3.47182721,102417495182273.14
2021-09-17,15447415.68,6467,40,79592.1486,183.6366167,47267.519531,28727713711,3398.538818,17722363229,-0.19473087,-3.47182721,107415046629770.25
2021-09-18,15437620.38,6451,39,77765.82964,177.2122152,48278.363281,28575630451,3432.018311,15995220233,-0.19473087,-3.47182721,106882059965496.72
2021-09-19,15470552.64,6508,42,82860.65596,173.3598648,47260.21875,26967722648,3329.447998,14257609743,-0.19473087,-3.47182721,109045317096383.78
2021-09-20,15437680.33,6432,41,86584.53576,182.6117848,42843.800781,43909845642,2958.993408,27371684581,-0.19473087,-3.47182721,101094283642979.94
2021-09-21,15409304.1,6496,42,84717.65856,183.6968904,40693.675781,48701090088,2764.431152,30405062665,-0.19473087,-3.47182721,100548748652558.95
2021-09-22,15437068.19,6437,42,84006.11543,182.3877583,43574.507813,38139709246,3077.86792,23742102645,-0.19473087,-3.47182721,100598007642802.3
2021-09-23,15410388.06,6411,44,82224.72142,186.094681,44895.097656,34244064430,3155.523682,18516291047,-0.19473087,-3.47182721,101946356924334.78
2021-09-24,15412689.54,6455,44,87100.43269,178.5724245,42839.75,42839345714,2931.669189,25595422789,-0.19473087,-3.47182721,100630641450298.34
2021-09-25,15431154.44,6573,42,82294.97216,170.5580405,42716.59375,31604717236,2925.565674,18932786754,-0.19473087,-3.47182721,103226263605559.08
2021-09-26,15421657.8,6402,44,85681.33505,170.0307716,43208.539063,30661222077,3062.265381,21172766310,-0.19473087,-3.47182721,101479237151796.36
2021-09-27,15442885.0,6454,45,86369.31438,175.6899597,42235.730469,30980029059,2934.138916,19164053681,-0.19473087,-3.47182721,102350838426299.11
2021-09-28,15432703.86,6358,47,89476.65602,174.2878264,41034.542969,30214940550,2807.296631,16895079070,-0.19473087,-3.47182721,103833416242595.42
2021-09-29,15443602.98,6412,44,87284.77604,177.1473799,41564.363281,30602359905,2853.143311,15763456158,-0.19473087,-3.47182721,104268082670677.11
2021-09-30,15455779.32,6338,43,82912.94367,176.1055538,43790.894531,31141681925,3001.678955,17661065099,-0.19473087,-3.47182721,104128225890821.36
2021-10-01,15411031.24,6485,42,81217.03978,186.1623747,48116.941406,42850641582,3307.516113,22307625573,0.08790114,-1.84043425,101575150370335.67
2021-10-02,15436415.44,6388,44,81231.26785,174.9998435,47711.488281,30614346492,3391.694336,19202671704,0.08790114,-1.84043425,102048301844654.81
2021-10-03,15441607.11,6363,41,90622.88339,177.624391,48199.953125,26638115879,3418.358643,15516566862,0.08790114,-1.84043425,103327691154557.81
2021-10-04,15476165.12,6366,40,90094.04147,176.1723217,49112.902344,33383173002,3380.089111,17747154101,0.08790114,-1.84043425,102328347437274.88
2021-10-05,15403117.6,6411,45,91693.41023,192.7427858,51514.8125,35873904236,3518.518555,16632591670,0.08790114,-1.84043425,103877941237909.42
2021-10-06,15440312.79,6427,40,86861.39225,208.1582387,55361.449219,49034730168,3580.562012,21855226591,0.08790114,-1.84043425,101536211565739.58
2021-10-07,15427646.33,6324,42,81743.51992,212.5703669,53805.984375,36807860413,3587.974854,19090322927,0.08790114,-1.84043425,103648371733806.08
2021-10-08,15440327.3,6417,45,81846.94811,200.5663082,53967.847656,34800873924,3563.759277,16222029488,0.08790114,-1.84043425,104420591778288.58
2021-10-09,15431243.61,6349,47,77828.60293,187.723421,54968.222656,32491211414,3575.716797,12707036942,0.08790114,-1.84043425,103984596540531.66
2021-10-10,15447152.58,6375,41,75463.78902,178.4942745,54771.578125,39527792364,3425.852783,16171746693,0.08790114,-1.84043425,105801274356836.61
2021-10-11,15462676.6,6382,44,77155.75212,185.441241,57484.789063,42637331698,3545.354004,18579189588,0.08790114,-1.84043425,105998561481086.73
2021-10-12,15431496.43,6353,44,78523.13521,189.4484496,56041.058594,41083758949,3492.573242,18109578443,0.08790114,-1.84043425,105470762609627.88
2021-10-13,15464146.38,6320,46,79415.49494,188.268038,57401.097656,41684252783,3606.20166,16211275589,0.08790114,-1.84043425,105785162396527.53
2021-10-14,15443076.98,6330,50,72693.93081,193.8541864,57321.523438,36615791366,3786.01416,19443499909,0.08790114,-1.84043425,103541486296168.08
2021-10-15,15441647.15,6318,48,77339.69626,206.2350427,61593.949219,51780081801,3862.634766,20966841512,0.08790114,-1.84043425,104037282493608.6
2021-10-16,15418117.75,6446,49,67969.62457,183.2192057,60892.179688,34250964237,3830.38208,16578095629,0.08790114,-1.84043425,103504694654478.53
2021-10-17,15445505.97,6385,52,70980.99233,179.1987471,61553.617188,29032367511,3847.104492,15908090346,0.08790114,-1.84043425,103960210241596.38
2021-10-18,15431087.77,6316,50,70434.70424,189.6252375,62026.078125,38055562075,3748.760254,17386204158,0.08790114,-1.84043425,103602741640238.58
2021-10-19,15435540.55,6440,49,70772.43059,193.090528,64261.992188,40471196346,3877.650879,15998757133,0.08790114,-1.84043425,103756239543610.14
2021-10-20,15451080.37,6354,48,70098.34435,198.2821845,65992.835938,40788955582,4155.992188,20338319988,0.08790114,-1.84043425,106447978107581.1
2021-10-21,15432773.4,6487,50,72322.8682,196.8976414,62210.171875,45908121370,4054.322754,28220661820,0.08790114,-1.84043425,104433739738141.28
2021-10-22,15451132.71,6411,52,73170.73982,195.9201373,60692.265625,38434082775,3970.181885,19432937968,0.08790114,-1.84043425,106616029807145.75
2021-10-23,15456892.93,6348,53,72291.79505,194.576087,61393.617188,26882546034,4171.663574,14781537792,0.08790114,-1.84043425,107242109433271.52
2021-10-24,15448285.75,6359,48,71576.06432,198.3506841,60930.835938,27316183882,4087.903076,14978083638,0.08790114,-1.84043425,105571017326830.4
2021-10-25,15451527.73,6418,47,71494.13898,202.4766282,63039.824219,31064911614,4217.876953,15995727040,0.08790114,-1.84043425,105376766084290.98
2021-10-26,15447768.18,6414,45,69812.71141,209.6619894,60363.792969,34878965587,4131.102051,17157714562,0.08790114,-1.84043425,104820415726401.95
2021-10-27,15442704.22,6345,48,69414.2435,215.9974783,58482.386719,43657076893,3930.257324,26219530404,0.08790114,-1.84043425,102268212677896.73
2021-10-28,15444230.6,6408,48,67421.64217,235.7212859,60622.136719,45257083247,4287.318848,25958154575,0.08790114,-1.84043425,103902104463866.22
2021-10-29,15444015.28,6368,46,64129.09689,228.6955088,62227.964844,36856881767,4414.746582,22967641914,0.08790114,-1.84043425,107942345473400.8
2021-10-30,15445580.85,6345,49,62412.12214,217.3514578,61888.832031,32157938616,4325.650391,14615490626,0.08790114,-1.84043425,106455628847028.14
2021-10-31,15442652.31,6317,49,63743.48757,206.4562292,61318.957031,32241199927,4288.074219,17498160238,0.08790114,-1.84043425,107151511290199.72
2021-11-01,15442668.1,6423,46,65442.14868,208.8950646,61004.40625,36150572843,4324.626953,17985288261,0.16399788,-2.60001778,108511005728611.31
2021-11-02,15437841.93,6308,47,65874.34496,221.2517438,63226.402344,37746665647,4584.798828,20794448222,0.16399788,-2.60001778,107082031501190.88
2021-11-03,15444899.94,6385,47,65289.97024,221.9610023,62970.046875,36124731509,4607.193848,21220463155,0.16399788,-2.60001778,106781898028382.3
2021-11-04,15429228.93,6282,49,64493.94699,215.2476918,61452.230469,32615846901,4537.324219,18415244464,0.16399788,-2.60001778,105800210030496.44
2021-11-05,15424568.06,6446,48,63036.3686,207.8282656,61125.675781,30605102446,4486.243164,15086003586,0.16399788,-2.60001778,105592151892882.52
2021-11-06,15429389.11,6339,46,62972.41458,198.1260451,61527.480469,29094934221,4521.581055,14429076700,0.16399788,-2.60001778,105181758726698.48
2021-11-07,15443228.02,6452,50,63395.81324,197.9228146,63326.988281,24726754302,4620.554688,13541376033,0.16399788,-2.60001778,105510395044412.86
2021-11-08,15449824.49,6346,49,63552.84857,209.4260952,67566.828125,41125608330,4812.087402,19290896267,0.16399788,-2.60001778,106407538515092.98
2021-11-09,15419570.85,6372,49,67095.69664,209.376177,66971.828125,42357991721,4735.068848,20834172627,0.16399788,-2.60001778,105396874024100.61
2021-11-10,15430811.09,6382,46,68128.94516,217.9169539,64995.230469,48730828378,4636.174316,22748160545,0.16399788,-2.60001778,102796655300729.6
2021-11-11,15429397.06,6373,45,64004.11753,211.4613212,64949.960938,35880633236,4730.384277,17933201129,0.16399788,-2.60001778,105123525166460.34
2021-11-12,15417186.68,6421,47,61834.19312,209.4893319,64155.941406,36084893887,4667.115234,18316060208,0.16399788,-2.60001778,102886920453272.36
2021-11-13,15402862.17,6326,49,64644.17847,205.5744546,64469.527344,30474228777,4651.460449,14457436261,0.16399788,-2.60001778,102353748055014.92
2021-11-14,15433484.19,6345,48,64874.47234,201.0628842,65466.839844,25122092191,4626.358887,12172962219,0.16399788,-2.60001778,107664990809098.94
2021-11-15,15417388.25,6319,49,68317.64409,204.0886216,63557.871094,30558763548,4557.503906,16275851299,0.16399788,-2.60001778,104962224074266.14
2021-11-16,15407178.13,6254,49,71564.42741,209.4904061,60161.246094,46844335592,4216.365234,27417502801,0.16399788,-2.60001778,103108753306753.08
2021-11-17,15411220.32,6390,49,70782.96463,211.7713615,60368.011719,39178392930,4287.59375,22183461850,0.16399788,-2.60001778,104529972644067.61
2021-11-18,15420283.28,6372,47,68397.07046,201.5458255,56942.136719,41388338699,4000.650879,21383250893,0.16399788,-2.60001778,105665180063681.5
2021-11-19,15414792.01,6232,45,69999.70315,201.5064185,58119.578125,38702407772,4298.306641,20626269711,0.16399788,-2.60001778,105002356304332.75
2021-11-20,15419807.1,6295,49,67221.01636,184.2935663,59697.195313,30624264863,4409.931152,15448261277,0.16399788,-2.60001778,106753369522652.39
2021-11-21,15434932.22,6287,47,72737.21552,200.5629076,58730.476563,26123447605,4269.73291,14094831413,0.16399788,-2.60001778,105071662593164.55
2021-11-22,15419429.77,6367,46,73137.44856,191.8498508,56289.289063,35036121783,4088.457764,19752218877,0.16399788,-2.60001778,105954457277016.67
2021-11-23,15405337.43,6339,45,72569.06957,199.5573434,57569.074219,37485803899,4340.763672,22133497059,0.16399788,-2.60001778,104187623366398.62
2021-11-24,15416719.19,6304,49,72979.33296,212.9585977,56280.425781,36635566789,4239.981445,21838037128,0.16399788,-2.60001778,103620010232265.03
2021-11-25,15416049.4,6303,48,69642.50246,206.5013486,57274.679688,34284016248,4274.743164,18705358318,0.16399788,-2.60001778,105841430258653.58
2021-11-26,15414545.45,6218,48,71696.70071,208.6722419,53569.765625,41810748221,4030.908936,26281795488,0.16399788,-2.60001778,101529011544608.1
2021-11-27,15428693.59,6386,47,70858.95709,189.9912308,54815.078125,30560857714,4096.912109,16515693874,0.16399788,-2.60001778,108938286111952.34
2021-11-28,15432619.13,6256,45,71614.50719,181.530211,57248.457031,28116886357,4294.453613,15953126340,0.16399788,-2.60001778,105900264714692.84
2021-11-29,15419739.64,6207,50,71807.7216,201.0130498,57806.566406,32370840356,4445.10498,19086475837,0.16399788,-2.60001778,105558567524359.88
2021-11-30,15431937.6,6259,49,70185.83352,204.653459,57005.425781,36708594618,4631.479004,28626354111,0.16399788,-2.60001778,108192847737001.12
2021-12-01,15419850.72,6237,53,68926.43531,195.8702902,57229.828125,36858195307,4586.990234,27634826695,0.09168917,-2.92875407,105410663300358.3
2021-12-02,15425392.98,6246,51,69737.77442,202.5754083,56477.816406,32379968686,4511.302246,21502671027,0.09168917,-2.92875407,106468865523736.34
2021-12-03,15411441.47,6294,48,66293.03956,192.4829997,53598.246094,39789134215,4220.706055,25879591528,0.09168917,-2.92875407,104898555842514.22
2021-12-04,15409066.05,6177,49,70232.10151,200.0480816,49200.703125,61385677469,4119.587402,38478999182,0.09168917,-2.92875407,99886554225238.30
2021-12-05,15429404.02,6228,48,69488.43963,222.6221901,49368.847656,37198201161,4198.322754,25533062707,0.09168917,-2.92875407,106676177088965.62
2021-12-06,15418404.71,6273,50,67603.32791,198.4334449,50582.625,37707308001,4358.737305,28229518513,0.09168917,-2.92875407,101737326248618.72
2021-12-07,15420125.76,6266,49,65338.15049,195.4629748,50700.085938,33676814852,4315.061523,22366213354,0.09168917,-2.92875407,103764028172999.34
2021-12-08,15432801.82,6225,51,69760.51165,208.2420884,50504.796875,28479699446,4439.35791,18704315119,0.09168917,-2.92875407,105432957641047.05
2021-12-09,15423119.15,6282,49,68557.0,199.1942057,47672.121094,29603577251,4119.815918,22296131874,0.09168917,-2.92875407,104225011219489.02
2021-12-10,15435925.19,6427,51,67807.10129,192.5836316,47243.304688,30966005122,3908.496094,28014595631,0.09168917,-2.92875407,104068045200009.8
2021-12-11,15457748.68,6488,47,66999.22334,184.8618989,49362.507813,25775869261,4084.452393,19131502454,0.09168917,-2.92875407,106283986003730.55
2021-12-12,15450420.5,6523,47,66346.28852,181.1893301,50098.335938,21939223599,4134.453125,14057603914,0.09168917,-2.92875407,108291879504569.73
2021-12-13,15455259.55,6486,48,72438.93956,191.640148,46737.480469,32166727776,3784.226807,23999841386,0.09168917,-2.92875407,103713655308756.98
2021-12-14,15437536.84,6391,52,71391.62306,190.0954467,46612.632813,34638619079,3745.44043,23836759957,0.09168917,-2.92875407,102959517732975.44
2021-12-15,15437262.37,6478,51,69995.68354,194.2670577,48896.722656,36541828520,4018.388672,26411188833,0.09168917,-2.92875407,103213613055260.38
2021-12-16,15456937.6,6397,50,64165.9381,180.6246678,47665.425781,27268150947,3962.469727,19825531254,0.09168917,-2.92875407,105362208767546.45
2021-12-17,15445196.91,6468,47,73498.74242,196.4061534,46202.144531,32902725329,3879.486572,23143541098,0.09168917,-2.92875407,101945991071980.5
2021-12-18,15442455.81,6508,46,75494.77197,178.222649,46848.777344,26098292690,3960.860107,19530895889,0.09168917,-2.92875407,106149590554341.97
2021-12-19,15470778.32,6453,49,67943.46258,176.2871533,46707.015625,25154053861,3922.592529,16167785597,0.09168917,-2.92875407,106555588930350.8
2021-12-20,15434593.73,6545,49,69853.04156,183.5353705,46880.277344,30961902129,3933.844482,21589690675,0.09168917,-2.92875407,103281441889787.44
2021-12-21,15458326.4,6442,46,68846.2479,186.842285,48936.613281,27055803928,4020.26001,16388555198,0.09168917,-2.92875407,104449437746332.88
2021-12-22,15430694.34,6426,49,68696.83396,191.9257703,48628.511719,24447979559,3982.099609,13921756199,0.09168917,-2.92875407,102960912306134.08
2021-12-23,15446334.12,6415,48,72290.77132,194.1141076,50784.539063,28223878108,4108.015625,18007273742,0.09168917,-2.92875407,103461023968796.3
2021-12-24,15429657.33,6468,48,72147.36503,200.7311379,50822.195313,24367912228,4047.98291,12769090623,0.09168917,-2.92875407,102565644575824.19
2021-12-25,15453717.72,6460,48,72236.17709,201.1639319,50429.859375,19030650914,4093.281006,10894785525,0.09168917,-2.92875407,105475532984951.44
2021-12-26,15440803.69,6467,44,71563.17953,186.6308953,50809.515625,20964372926,4067.328125,11197244172,0.09168917,-2.92875407,103777134188889.39
2021-12-27,15451779.92,6477,47,78825.20457,193.3050795,50640.417969,24324345758,4037.547607,11424360002,0.09168917,-2.92875407,103044016153914.27
2021-12-28,15430268.35,6442,45,79688.72493,192.647004,47588.855469,33430376883,3800.893066,17299472803,0.09168917,-2.92875407,102091272325030.8
2021-12-29,15458866.39,6519,49,83473.78494,192.1257862,46444.710938,30049226299,3628.531738,15722555672,0.09168917,-2.92875407,104206824072210.1
2021-12-30,15438554.32,6432,49,80678.80955,195.2251244,47178.125,26686491018,3713.852051,12925377999,0.09168917,-2.92875407,103989366796241.77
2021-12-31,15433861.64,6379,46,79151.92616,190.4036683,46306.445313,36974172400,3682.632813,14157285268,0.09168917,-2.92875407,103780256439423.64
2022-01-01,15455144.73,6506,44,78274.81048,181.5230556,47686.8125,24582667004,3769.697021,9776191466,0.3194951,-2.23245881,105635920956015.36
2022-01-02,15455335.55,6495,46,85060.02617,178.4295612,47345.21875,27951569547,3829.564941,9881471548,0.3194951,-2.23245881,106105485176503.5
2022-01-03,15462338.41,6461,46,87429.3922,187.1495125,46458.117188,33071628362,3761.380371,12080777893,0.3194951,-2.23245881,105939545898663.7
2022-01-04,15449627.3,6494,44,83141.69526,188.0683708,45897.574219,42494677905,3794.056641,14030925983,0.3194951,-2.23245881,105506198170413.27
2022-01-05,15450468.17,6460,44,87221.07353,193.4408669,43569.003906,36851084859,3550.386963,18061338502,0.3194951,-2.23245881,105413153533538.66
2022-01-06,15443675.24,6392,45,84717.31383,189.6894556,43160.929688,30208048289,3418.408203,24293791313,0.3194951,-2.23245881,103640336422525.45
2022-01-07,15436174.02,6423,45,86750.19664,185.0365873,41557.902344,84196607520,3193.210449,24494179209,0.3194951,-2.23245881,101948286236976.75
2022-01-08,15457136.28,6525,42,90892.88261,181.4364751,41733.941406,28066355845,3091.972656,16037732700,0.3194951,-2.23245881,106152360713078.97
2022-01-09,15446115.2,6505,44,98868.71068,170.3800154,41911.601563,21294384372,3157.751465,12334683863,0.3194951,-2.23245881,105415385431274.27
2022-01-10,15459581.78,6422,43,94967.61507,192.0266272,41821.261719,32104232331,3083.0979,19535744145,0.3194951,-2.23245881,104586098076673.3
2022-01-11,15457579.08,6527,48,94105.39819,195.7482764,42735.855469,26327648900,3238.111572,15211447193,0.3194951,-2.23245881,105738837660474.94
2022-01-12,15443628.91,6457,51,85405.16803,198.7526715,43949.101563,33499938689,3372.258301,16662871689,0.3194951,-2.23245881,105604671153683.39
2022-01-13,15457151.7,6438,46,89631.57487,199.2732215,42591.570313,47691135082,3248.288574,15294466275,0.3194951,-2.23245881,106783164581489.0
2022-01-14,15440743.57,6439,50,90602.3002,189.2312471,43099.699219,23577403399,3310.001465,13562957230,0.3194951,-2.23245881,103640151031048.62
2022-01-15,15449618.65,6486,46,90413.80944,181.1361394,43177.398438,18371348298,3330.530762,9619999078,0.3194951,-2.23245881,105929599849716.08
2022-01-16,15466499.69,6504,48,90864.00092,178.8059656,43113.878906,17902097845,3350.921875,9505934874,0.3194951,-2.23245881,106776070299416.47
2022-01-17,15432198.88,6468,46,92055.54669,185.330705,42250.550781,21690904261,3212.304932,12344309617,0.3194951,-2.23245881,103617325576050.42
2022-01-18,15453180.9,6462,43,91037.66311,180.9851439,42375.632813,22417209227,3164.025146,13024154091,0.3194951,-2.23245881,105388323431209.44
2022-01-19,15456953.46,6473,44,87191.41495,188.9607601,41744.328125,23091543258,3095.825928,13187424144,0.3194951,-2.23245881,107082045734722.88
2022-01-20,15456147.85,6489,43,80062.40499,183.3900447,40680.417969,20382033940,3001.120117,10645922764,0.3194951,-2.23245881,105239726814180.3
2022-01-21,15448463.7,6393,44,88114.27952,186.1251369,36457.316406,43011992031,2557.931641,26796291874,0.3194951,-2.23245881,104181006109311.38
2022-01-22,15424159.5,6556,45,86842.41718,183.7888957,35030.25,39714385405,2405.181152,27369692036,0.3194951,-2.23245881,101886254233395.84
2022-01-23,15456825.97,6456,50,81407.18711,166.9584882,36276.804688,26017975951,2535.039063,16481489511,0.3194951,-2.23245881,106685340584448.28
2022-01-24,15443573.66,6449,45,87441.99783,177.8739339,36654.328125,41856658597,2440.352295,28220804648,0.3194951,-2.23245881,102972708304011.97
2022-01-25,15442638.0,6460,48,89302.59551,182.2972136,36954.003906,26428189594,2455.935059,16179776932,0.3194951,-2.23245881,104654367037800.23
2022-01-26,15451791.51,6427,46,90534.26762,178.3283025,36852.121094,31324598034,2468.030273,21229909340,0.3194951,-2.23245881,103996489539921.95
2022-01-27,15429985.58,6494,46,93639.19326,174.5740684,37138.234375,25041426629,2423.001221,16126522783,0.3194951,-2.23245881,101908616002830.0
2022-01-28,15429802.66,6472,49,86013.04527,175.7662237,37784.332031,22238830523,2547.092041,14666227351,0.3194951,-2.23245881,103058009175508.4
2022-01-29,15441501.17,6461,48,88540.0729,177.5509983,38138.179688,17194183075,2597.084717,11172062661,0.3194951,-2.23245881,105430701144609.86
2022-01-30,15448127.02,6539,47,90447.99052,181.0445022,37917.601563,14643548444,2603.466553,9501221177,0.3194951,-2.23245881,106424502710240.28
2022-01-31,15465168.54,6462,48,86293.04225,182.1951408,38483.125,20734730465,2688.278809,13778234614,0.3194951,-2.23245881,106669635174066.44
2022-02-01,15468234.6,6501,46,90133.36133,180.4643901,38743.273438,20288500328,2792.117188,13194846235,0.44159289,-2.64867235,106549688104428.2
2022-02-02,15426430.07,6454,46,93113.06275,178.5969941,36952.984375,19155189416,2682.854004,13876301217,0.44159289,-2.64867235,106043933179510.45
2022-02-03,15448132.52,6423,46,88566.10431,173.0056049,37154.601563,18591534769,2679.162598,12755505065,0.44159289,-2.64867235,106265790905947.94
2022-02-04,15445357.1,6556,48,85039.05552,178.3090299,41500.875,29412210792,2983.586914,18987223729,0.44159289,-2.64867235,104370823076461.02
2022-02-05,15439212.84,6387,45,83069.34398,193.3651166,41441.164063,19652846215,3014.648193,13102093957,0.44159289,-2.64867235,107002483785124.14
2022-02-06,15455075.53,6539,51,80012.31962,179.520416,42412.433594,16142097334,3057.476074,9466018022,0.44159289,-2.64867235,105084130885264.16
2022-02-07,15449933.27,6461,48,87904.98932,180.0554094,43840.285156,28641855926,3142.470703,15197063785,0.44159289,-2.64867235,105157646834641.6
2022-02-08,15438539.13,6430,44,85709.83826,183.6360809,44118.445313,33079398868,3122.608643,17136080906,0.44159289,-2.64867235,102379140270439.31
2022-02-09,15448783.31,6477,47,86954.40837,186.180176,44338.796875,23245887300,3239.457031,13951308490,0.44159289,-2.64867235,103959073412260.77
2022-02-10,15437516.94,6438,49,90584.3119,187.2749301,43565.113281,32142048537,3077.482178,18629485080,0.44159289,-2.64867235,104358481346277.16
2022-02-11,15439510.82,6520,47,90687.5339,181.5898773,42407.9375,26954925781,2927.383545,16043881065,0.44159289,-2.64867235,105187118360186.92
